,event_time,event_type,product_id,category_id,category_code,brand,price,user_id,user_session
1400751,2020-01-12 17:16:36 UTC,remove_from_cart,5587760,1487580006317032337,,irisk,1.59,589670123,5c9917ce-0174-4b4d-b60f-95acf8f3f659
1400896,2020-01-12 17:17:24 UTC,cart,5877529,2193074740686488401,furniture.bathroom.bath,jessnail,126.83,511770298,cf6355ca-34e1-40a8-bcb9-8c8231c6747d
1401675,2020-01-12 17:22:07 UTC,remove_from_cart,5843550,1487580010628776014,,,3.97,587936205,6c4a38a1-a55f-4c27-8297-58d045a3dd27
1402007,2020-01-12 17:24:07 UTC,cart,5806922,1487580005092295511,,grattol,6.27,479272046,79a0375f-5ee8-4d18-82ca-1ca0cadfa8fa
1403146,2020-01-12 17:31:50 UTC,view,5692967,1487580005268456287,,lianail,6.33,596516909,70fcf101-14f3-4fc8-93dc-1be4201092dc
1404031,2020-01-12 17:38:05 UTC,remove_from_cart,5877789,1487580009286598681,,,0.48,374988726,4d52724b-93f9-4d5c-a692-2defd7800770
1404497,2020-01-12 17:41:29 UTC,cart,5854897,1487580009445982239,,irisk,0.32,564768966,064d20da-01a9-2f6f-1fea-8648bc7d598f
1404591,2020-01-12 17:42:03 UTC,purchase,5803899,1487580005461394279,,bluesky,3.97,309413236,f8e06be4-3046-43f9-ba19-74e5d469a97c
1404652,2020-01-12 17:42:17 UTC,remove_from_cart,5908206,1487580007675986893,,,1.43,457598223,c8214d6b-ae8e-48c8-b404-fef8c349947d
1404838,2020-01-12 17:43:27 UTC,view,5902306,1783999072332415142,,naomi,39.52,600273635,35a20b17-7f3e-4f33-bb2d-4336776a0325
1404946,2020-01-12 17:44:15 UTC,view,5836714,1487580012096782476,,glysolid,1.41,600275475,08e9aed5-35bc-4fa3-b610-30b55b89015f
1405824,2020-01-12 17:50:38 UTC,remove_from_cart,5745317,1487580010628776014,,,1.43,543217561,0645305c-0c5a-44bc-8093-f5aeb408bc62
1406019,2020-01-12 17:51:40 UTC,view,5374,1487580009496313889,,runail,6.83,554134661,6a2b6641-a2fa-42fa-a821-52aec951b0d3
1407013,2020-01-12 17:57:40 UTC,cart,5739057,1487580008263189483,,kapous,4.75,557689785,90bbdb59-c2e7-4e63-9a48-f9aee3e5bd45
1407066,2020-01-12 17:58:07 UTC,cart,5776152,1487580011534745720,,carmex,5.56,599846730,de800dc8-7cbb-4255-9f0f-1c10789bfa21
1407857,2020-01-12 18:03:12 UTC,purchase,4607,1487580010796548183,,runail,0.38,600044012,e9e9780b-6e34-4299-9296-f4dd0b4a3b88
1408140,2020-01-12 18:05:02 UTC,view,5854835,1602943681873052386,,grattol,5.24,509237563,c9fbc719-a412-4014-84fc-83d3a10a84c4
1408254,2020-01-12 18:05:56 UTC,remove_from_cart,5770041,1487580013841613016,,kapous,2.81,599025216,01c6e13c-1b97-4e8d-9b61-91c00a18667f
1408677,2020-01-12 18:09:28 UTC,view,5815783,1487580005092295511,,beauty-free,2.37,576034428,6a520cfe-a360-4b75-9048-35d732e03270
1409138,2020-01-12 18:12:03 UTC,view,5875321,1487580010100293687,,,0.92,584190283,08fdaeea-e937-43c6-a184-8f99ce88ca28
1409324,2020-01-12 18:13:05 UTC,view,5808506,1487580011786403970,,irisk,6.11,364677269,bf2f0d46-7b87-1780-dd5f-792b6bde6978
1410798,2020-01-12 18:21:33 UTC,remove_from_cart,72421,1487580012205834384,,skinlite,2.46,486591368,7caadaed-b2da-4843-ab2c-3cb561f1b4fb
1411363,2020-01-12 18:24:48 UTC,cart,5724662,1487580005427839846,,irisk,2.48,569862953,b6124565-eeca-4f6c-a9e7-d94a7623778e
1411469,2020-01-12 18:25:28 UTC,remove_from_cart,5853244,1487580005134238553,,runail,3.17,454037805,563509bb-ec71-42dd-a9d4-6ecf084de853
1411596,2020-01-12 18:26:28 UTC,cart,5854881,1487580009445982239,,irisk,0.24,570519023,778c39b3-4914-46ad-adee-20390c5330fa
1412217,2020-01-12 18:29:36 UTC,cart,5567932,1487580005595612013,,,3.0,577860517,6d9eba76-c3df-4b70-b6b3-66dc6cd81726
1412641,2020-01-12 18:32:21 UTC,view,5710654,1487580008288355308,,latinoil,8.73,124354517,753e6e1a-c813-4e22-9c9d-ade88a68bce2
1412963,2020-01-12 18:34:02 UTC,cart,5646938,1487580005511725929,,,5.56,533595364,cc85ec3f-781f-4566-9ee9-36495e9bd11b
1413086,2020-01-12 18:34:45 UTC,cart,5754853,1487580005092295511,,,10.63,589004028,044d8e0d-92cc-45a0-9f02-448587cab9a0
1413461,2020-01-12 18:36:44 UTC,view,5862629,2151191071051219817,,nagaraku,7.94,600295814,c37e5c67-4457-4bbd-a96c-5a241f735c1a
1414427,2020-01-12 18:40:23 UTC,remove_from_cart,5711702,1487580005008409427,,f.o.x,6.03,600200679,a9d24a76-9751-48f6-a34e-6157c17a65bd
1414682,2020-01-12 18:41:42 UTC,cart,5826712,1487580008187692007,,,3.81,600293066,e474c3a2-1105-4694-bb93-1bea2a401681
1415427,2020-01-12 18:45:31 UTC,view,5779231,1487580004832248652,,beautix,9.37,507339445,8573e081-d2af-46fe-944a-d08352743c78
1416334,2020-01-12 18:49:54 UTC,view,5826956,1897124469017673788,,solomeya,5.56,600200679,6c695143-7851-4159-838c-a5b8f23317be
1416550,2020-01-12 18:51:08 UTC,cart,5824613,1487580005671109489,,masura,3.63,541224777,955cbd7c-55fb-4484-b5be-eb6b9048934a
1417221,2020-01-12 18:55:26 UTC,cart,5699776,1487580004882580302,,,2.7,600304174,f3b35f48-0911-44e0-a766-36a3603fd783
1417553,2020-01-12 18:57:23 UTC,view,5778732,1638456119066100510,,pole,4.11,438317592,8e8ab278-8722-4989-aea4-46e6f441b754
1417791,2020-01-12 18:58:47 UTC,view,8081,1487580005411062629,,cnd,16.03,411465024,fbc62142-f87f-4e84-8024-91a187d1a3bf
1418017,2020-01-12 18:59:52 UTC,view,5651975,1487580012902088873,,,16.19,399497694,ba32d0d7-897a-4cfd-b0c5-473f94078db0
1418175,2020-01-12 19:00:48 UTC,cart,5813864,1783999064069636330,,,3.97,482512781,2343c675-ba5e-4c92-a7d2-e29a9b1e69a2
1419776,2020-01-12 19:08:21 UTC,view,5813855,1783999064069636330,,,3.97,591473746,d5f45161-3075-45b6-b8dd-e75a4f575d2b
1419920,2020-01-12 19:09:04 UTC,view,5814042,1783999063314661546,,grattol,10.32,562405020,2605a0cf-2009-47aa-8338-748814e48621
1420087,2020-01-12 19:09:54 UTC,cart,5809912,1602943681873052386,,grattol,5.24,544473145,d837d72c-b236-47d7-9449-48f7613b0008
1420805,2020-01-12 19:14:07 UTC,view,5816178,1602943681873052386,,grattol,5.24,549877014,0f64fdff-fe58-441c-be63-5864d8db673b
1420896,2020-01-12 19:14:40 UTC,view,5649236,1487580008246412266,,concept,8.65,600312001,db4456cc-1707-4148-9ca1-8cd3eacb5c01
1421150,2020-01-12 19:16:18 UTC,remove_from_cart,5847718,1924049110428549877,,oniq,7.14,435733554,417aca6b-9bfa-441f-8358-79090a3df68f
1421391,2020-01-12 19:17:36 UTC,cart,5743974,1487580013053083824,stationery.cartrige,italwax,1.98,600310112,e847b720-95ee-466e-806e-4ef9e2e6eed0
1422356,2020-01-12 19:22:45 UTC,view,5666574,1487580008984608779,,,47.22,599281168,c1d7ec40-ed03-4541-b1e4-994acb06d4c7
1422750,2020-01-12 19:25:41 UTC,view,5763842,1487580008028308447,,,48.24,537536749,f91e228f-5b82-4025-8ae8-14d53d869128
1423491,2020-01-12 19:30:27 UTC,view,5562316,1487580009445982239,,,0.71,502964284,cdef7c32-2eb2-4135-bdad-ea6b32e14d0f
1423515,2020-01-12 19:30:45 UTC,view,4962,1487580010695884882,accessories.bag,,30.16,563864014,77f0faf8-cf53-4225-9a2b-5de45b94f365
1424026,2020-01-12 19:34:11 UTC,remove_from_cart,5562100,2195085255034011676,,runail,2.86,600044013,7b3678f1-bf3a-426c-995e-e39b3f7f0a91
1424038,2020-01-12 19:34:15 UTC,remove_from_cart,5857007,1487580009496313889,,runail,3.17,566189088,203c0bb0-7a52-439b-897b-c82c719706be
1424172,2020-01-12 19:35:01 UTC,cart,5700037,1487580009286598681,,runail,0.4,600266152,2410ddf4-636b-4863-bfef-5c1ae584f5f8
1424275,2020-01-12 19:35:34 UTC,view,5696103,1487580007432717250,,irisk,5.56,355868388,e9fc8402-7087-4842-b9bb-9f0ee079e605
1426187,2020-01-12 19:45:49 UTC,purchase,5878923,1487580007256556476,,,8.1,599727860,962903a7-4dfa-48cf-8d8d-70139452a85f
1426511,2020-01-12 19:47:43 UTC,view,5809617,1487580005595612013,,,3.02,522384991,03c68a4d-ca0f-499d-a0e7-d1f50ded5841
1427274,2020-01-12 19:51:50 UTC,view,5904793,1487580007675986893,,,1.59,600318051,5df1fff9-ea78-4da5-abc4-89760966a178
1427358,2020-01-12 19:52:23 UTC,cart,5622677,1487580007281722301,,severina,3.16,560027358,28405d14-3385-41c8-93cc-cd7de9fcb88e
1428186,2020-01-12 19:57:14 UTC,view,5847366,1982860263572898112,,estel,4.29,598811514,4393dad5-f04d-4958-843e-960877d94c04
1428850,2020-01-12 20:00:54 UTC,view,7652,1487580008657454075,,,2.86,600318635,534d8b9a-7505-42cc-97ff-1a774df14f15
1429334,2020-01-12 20:03:23 UTC,remove_from_cart,5804043,1487580005461394279,,bluesky,3.97,549313773,c9d53482-ccd7-2111-6bcd-27a506dc15cc
1429355,2020-01-12 20:03:28 UTC,view,5864630,1487580007675986893,,bpw.style,1.27,346860997,9b8d67d1-8be5-45c3-bf3a-e32ef9f6b7a7
1429683,2020-01-12 20:05:07 UTC,view,5686925,1487580009311764506,,,0.35,571417076,6188e78d-3924-4a69-8928-d7b002558ea5
1429980,2020-01-12 20:06:53 UTC,view,5775517,1487580005092295511,,,19.05,478630754,e7ed92a5-17bd-490d-b101-09d73b2e8604
1431066,2020-01-12 20:12:36 UTC,remove_from_cart,5664648,1487580011383750769,,,0.76,558349375,1cc8b41d-a8a7-4602-8570-db20f0e10d99
1431671,2020-01-12 20:16:17 UTC,cart,5744187,1487580011534745720,,,1.89,600331660,222de217-f39a-48c2-b2b9-3df494c0a0c5
1431764,2020-01-12 20:16:49 UTC,view,5823626,1487580004916134735,,,5.22,599448064,336bddbb-8291-430b-b266-35be55319b94
1431976,2020-01-12 20:18:00 UTC,cart,5803879,1487580005461394279,,bluesky,3.97,582582895,64c33c62-2e40-4ed3-a39a-9157b36d6eb8
1432048,2020-01-12 20:18:19 UTC,purchase,5832415,1487580007256556476,,,2.38,590894282,f8bbf8e3-ae3b-4049-aa88-f9b265e559ed
1432852,2020-01-12 20:22:46 UTC,view,4986,1487580010695884882,accessories.bag,,33.33,480960732,e8e7f1a8-7103-47ed-a5c8-8d65954b464f
1432921,2020-01-12 20:23:04 UTC,view,5815666,1487580006317032337,,,0.67,600203883,19195f1e-073b-4438-ac52-bef7e64ca1dd
1433410,2020-01-12 20:25:47 UTC,cart,5875418,2084144451428549153,,,2.05,600334034,488bc962-e8c4-442f-9b72-74ca544bf938
1433709,2020-01-12 20:27:19 UTC,remove_from_cart,5809911,1602943681873052386,,grattol,5.24,552211674,ffd51927-da10-4d40-a5af-31cd42a18225
1434478,2020-01-12 20:31:16 UTC,cart,5648596,1487580005511725929,,,4.27,600337137,a2ae5ba6-d624-4024-9cf3-64e1521e7b98
1435511,2020-01-12 20:37:19 UTC,view,5866960,1487580009051717646,,sunuv,55.56,583947345,dcb03f2b-0b1a-4245-9ff8-203492db4b1b
1435958,2020-01-12 20:40:17 UTC,cart,5700039,1487580009286598681,,runail,0.29,561355523,f52ec703-cd44-4285-8e2a-92f95c5cedb8
1436429,2020-01-12 20:43:07 UTC,cart,5745712,1487580006317032337,,runail,8.73,589670123,13465146-aaca-39e0-c3e4-15884af08580
1436430,2020-01-12 20:43:07 UTC,purchase,5677463,1487580013858390233,,estel,0.87,551077232,e3ea32fb-4c5d-4780-9e37-dbea08792a67
1436980,2020-01-12 20:46:15 UTC,view,5711729,1487580005008409427,,f.o.x,6.03,436353155,7c0e1799-479c-4ba2-bba5-1aa50fa4e42a
1437792,2020-01-12 20:51:13 UTC,view,5877767,1487580007281722301,,,4.76,536854778,adf89fd2-8c62-4e15-967a-b5de30411550
1438020,2020-01-12 20:52:51 UTC,view,5842139,1487580006317032337,,,1.59,552211674,65a78115-2ef7-4aac-a652-e4046d7fa2cc
1438354,2020-01-12 20:55:31 UTC,view,5633148,1487580007675986893,,milv,0.24,444938797,e7a2d633-1812-40c7-9b72-ea250845fdf7
1438850,2020-01-12 20:59:39 UTC,view,5724230,1487580005092295511,,,18.25,258720996,8e8fbd85-2497-4473-be91-fe3dd5ae95be
1438926,2020-01-12 21:00:09 UTC,cart,5560994,1487580005595612013,,,3.0,334175417,4dfefb34-5285-4e10-ace9-decc0723fe95
1439062,2020-01-12 21:01:07 UTC,view,5816171,1602943681873052386,,grattol,5.24,568301719,05f692df-a40a-4428-9f72-649940584b98
1439368,2020-01-12 21:03:40 UTC,remove_from_cart,5850008,1487580005595612013,,,3.0,467116144,5b11e774-cd2f-4863-a537-d1dfc1dfedd2
1439490,2020-01-12 21:04:32 UTC,view,5645755,1487580007717929935,,,1.59,333650994,b2bed0bd-0f0a-41b6-bf18-a9add22ba986
1440094,2020-01-12 21:08:36 UTC,view,5852678,1648815651034235876,,rosi,6.03,600345532,ce558a79-f372-4177-9e1e-e7117acb9f05
1440711,2020-01-12 21:12:56 UTC,remove_from_cart,5562830,1487580007675986893,,,0.32,569395547,2b56084b-fc87-4ede-bc0e-f6243052a0e8
1441772,2020-01-12 21:18:57 UTC,cart,5733827,1487580005050352469,,haruyama,3.97,598458311,bcb7112c-eaec-4179-81d6-b402e8212d54
1442057,2020-01-12 21:20:51 UTC,view,5841294,1487580008145748965,,irisk,1.59,600346115,2a53b3e8-5ba6-4783-9066-53b0c9a1e935
1443047,2020-01-12 21:27:31 UTC,remove_from_cart,5889468,1602943681873052386,,grattol,4.76,599915625,b572c93a-b2d4-2a8a-c967-2c67315ad7cd
1443124,2020-01-12 21:27:45 UTC,view,5864851,1487580005268456287,,,11.11,442890784,d8a59200-0a98-4555-88ef-a2ef7a08a484
1443391,2020-01-12 21:29:21 UTC,view,5635099,1487580005754995573,,,4.44,522297956,9d8742cf-9462-4db9-94cc-4306600340a7
1443972,2020-01-12 21:33:48 UTC,view,5834972,1487580009387261981,,oniq,5.56,392333471,699966af-362f-4548-8b9f-4d3d2f241465
1444097,2020-01-12 21:34:40 UTC,cart,5723510,1487580005134238553,,runail,2.62,600346134,fff0bc92-672c-47cc-a259-1079fd6159d5
1444210,2020-01-12 21:35:47 UTC,view,5917178,1487580013950664926,,,16.35,562215508,c0aa4d9e-f046-4cd2-8d62-98aebc6cad4c
1444486,2020-01-12 21:38:08 UTC,view,5896420,1487580006300255120,,jessnail,49.21,588538217,82c078b0-522c-4759-a112-ddc3578d3c34
1444546,2020-01-12 21:38:41 UTC,cart,5711055,1487580007399162817,,,0.79,600337074,35f284e3-062c-4049-ae7f-94ed1ae032fb
1445158,2020-01-12 21:42:09 UTC,remove_from_cart,5787242,1487580005050352469,,haruyama,4.76,598458311,bcb7112c-eaec-4179-81d6-b402e8212d54
1445705,2020-01-12 21:45:27 UTC,cart,5847870,1487580006317032337,,,1.9,599591680,07ae1cce-74a5-4668-819c-3085126f96eb
1445958,2020-01-12 21:47:53 UTC,view,5560754,1487580006300255120,,strong,194.44,545117871,db560cd6-8134-47ae-b1bb-888896645745
1446092,2020-01-12 21:48:57 UTC,remove_from_cart,5856215,1658462125284131265,,uskusi,3.97,598458311,bcb7112c-eaec-4179-81d6-b402e8212d54
1446806,2020-01-12 21:55:15 UTC,remove_from_cart,5846458,2151191071378375538,,browxenna,15.4,439969974,71d6cd32-3bcd-4df1-9817-4920d76e668a
1446946,2020-01-12 21:56:52 UTC,view,5774880,1487580005671109489,,masura,1.73,600287928,4765f8c4-146a-4731-9bcc-74073958c537
1448001,2020-01-12 22:08:09 UTC,view,5730985,1487580010100293687,,,1.51,524244303,d7a4bf9d-a535-4bd4-a6db-63d41020ecc9
1448007,2020-01-12 22:08:12 UTC,view,5899926,2115334439910245200,,,3.92,288118675,08a1f6eb-1c7a-4db5-9775-1522045be772
1448142,2020-01-12 22:09:52 UTC,cart,5902746,1487580008162526182,,,6.03,502970015,ed607308-6c57-49ba-9cb2-c31d26c075ed
1448154,2020-01-12 22:10:00 UTC,view,59872,1487580013950664926,,masura,60.3,418542654,695a92ec-3bb2-496c-9b59-e9a6f9fd335c
1449286,2020-01-12 22:19:46 UTC,view,5769877,1487580013841613016,,kapous,3.65,600367766,c2f4c80b-90aa-4489-a5b1-57ffac112260
1449515,2020-01-12 22:22:29 UTC,cart,5814051,1487580005092295511,,grattol,6.27,591895036,8e56e73f-95c0-43da-b7d4-d07e13a13d04
1450033,2020-01-12 22:27:53 UTC,remove_from_cart,5896421,1487580009051717646,,jessnail,28.41,579823316,7fec2fa3-040f-4675-ad1f-30edb71bc56b
1450634,2020-01-12 22:36:24 UTC,view,5861279,1487580006317032337,,,30.95,600367435,8e050959-d035-448c-96b3-1cec02887547
1451059,2020-01-12 22:42:19 UTC,view,5875386,2084144451428549153,,,2.05,573339953,f8f7713d-e58f-42bf-93bf-567c4bd147de
1451390,2020-01-12 22:47:15 UTC,view,5906172,1487580013388628160,,runail,2.7,600261322,4073c832-10b4-4c8f-a25d-46a58e4e3a28
1451483,2020-01-12 22:48:26 UTC,remove_from_cart,5726183,1487580005595612013,,,3.0,586222796,4c04cc93-05e9-4aa3-9025-870a0ebc6d02
1451553,2020-01-12 22:49:08 UTC,remove_from_cart,5822369,1487580005595612013,,,3.0,586222796,4c04cc93-05e9-4aa3-9025-870a0ebc6d02
1451612,2020-01-12 22:49:37 UTC,remove_from_cart,5567984,1487580005595612013,,,2.7,586222796,4c04cc93-05e9-4aa3-9025-870a0ebc6d02
1451718,2020-01-12 22:50:56 UTC,cart,5761411,1487580007432717250,,ingarden,2.86,454127111,e4a1d31b-2f87-46ef-b7fa-2e5ab8188822
1451976,2020-01-12 22:54:18 UTC,cart,15701,1487580008657454075,,,2.86,575641636,09ac7a98-3480-49c8-a860-4cee80d2775e
1452064,2020-01-12 22:55:40 UTC,view,5699730,1487580004882580302,,,2.7,599702895,4e9cb28e-5054-4072-ab81-a71c90e1e18f
1452268,2020-01-12 22:59:45 UTC,cart,5793703,1487580006509970331,,irisk,2.22,585939637,04fb391d-db3b-47eb-ac6c-e2ca466692eb
1452499,2020-01-12 23:03:14 UTC,view,5885421,1487580005092295511,,grattol,6.27,457975015,ff22ac5d-6c2c-4375-8b1d-565c15e58b1b
1452785,2020-01-12 23:06:23 UTC,cart,5796005,1487580009362096156,,,0.71,581128924,d090c231-690a-4d7c-9851-430db771a955
1453234,2020-01-12 23:15:06 UTC,view,5855507,1487580006350586771,appliances.environment.vacuum,max,79.21,418613857,a25ddfb3-1b20-42e1-bca5-61391372715d
1453414,2020-01-12 23:19:52 UTC,cart,5835954,1487580007483048900,,irisk,2.06,538139609,5ad6556c-8af5-40ff-85ec-28535ca7fff1
1454496,2020-01-12 23:43:04 UTC,remove_from_cart,5560962,1487580005595612013,,,3.0,598532979,c62ec390-fdf3-4ab7-875b-7bdb6c449307
1454677,2020-01-12 23:46:08 UTC,cart,5692892,2140803113261466607,,yoko,3.33,396766663,0726a786-cc7f-4104-b69e-f170fcce7004
1455482,2020-01-13 00:07:21 UTC,cart,5855332,2193074740552270669,,,4.68,558078762,329bc315-b84d-43aa-a8dd-0b9fdfa8aad4
1455974,2020-01-13 00:25:01 UTC,view,5688035,1783999072332415142,,markell,4.84,426484462,a40d9d38-be2b-4060-8d57-fd3decdefcac
1456189,2020-01-13 00:33:18 UTC,view,5703767,1487580008246412266,,estel,22.22,600388238,168ea8a6-b687-47f8-a675-ba3fdce368aa
1456721,2020-01-13 00:56:59 UTC,remove_from_cart,5649236,1487580008246412266,,concept,8.65,600389958,2f687edd-e911-4b6c-8f8f-4037a0dd9d11
1456781,2020-01-13 00:59:53 UTC,cart,5815662,1487580006317032337,,,0.92,272393841,10cde178-0988-49a1-9bfb-fc5a6b47ef2d
1457341,2020-01-13 01:27:50 UTC,cart,5683559,1487580005595612013,,,2.52,600394207,f98dfe4d-57b3-4b1c-a59f-a19581157a0a
1457506,2020-01-13 01:35:58 UTC,view,5915337,1761186209054327497,,dermacol,12.54,600395853,5a6f2d79-fd11-4b0e-b783-f23ed86b187b
1458150,2020-01-13 02:04:12 UTC,cart,5862566,1487580008145748965,,roubloff,1.87,493064514,9926de59-5d96-4871-8fbf-a2905d701dcd
1458447,2020-01-13 02:25:11 UTC,cart,5823285,1487580005134238553,,runail,2.38,581779038,b8869492-2dae-41f9-9b61-74535b93016b
1458978,2020-01-13 02:46:41 UTC,view,5916389,1487580013128581300,,,4.71,592113480,03ff1576-270d-43bc-b875-683a88dc577c
1459464,2020-01-13 03:04:46 UTC,view,5766084,1487580013841613016,,,13.49,540625200,45bac288-3649-4164-8a17-70afc2837442
1460238,2020-01-13 03:36:39 UTC,view,5712736,1487580007432717250,,f.o.x,3.97,593385686,bf01ab7d-7eaf-423c-937c-712f7045d53a
1460521,2020-01-13 03:46:11 UTC,view,5900597,1487580007675986893,,freedecor,0.79,535610606,665c8f61-8677-4edc-866a-0514ca301c80
1460535,2020-01-13 03:46:52 UTC,view,5649271,1487580013749338323,,concept,12.22,600416899,5f76044b-aa73-4208-9209-8da03ba774ec
1461145,2020-01-13 04:05:19 UTC,view,5804820,1487580013950664926,,,63.33,600420448,d61b756e-0733-4a42-95b1-72bf4ca8db17
1461182,2020-01-13 04:06:10 UTC,remove_from_cart,5809099,2151191071051219817,,irisk,3.81,580996302,0ff73a68-fc63-4899-a64b-8c1e016f17f6
1461628,2020-01-13 04:19:07 UTC,cart,5804667,1487580013581566154,,,5.94,597550101,1097c852-b3d4-473f-970b-9cd2eb1d9e4d
1461986,2020-01-13 04:30:22 UTC,view,5839678,1487580005671109489,,masura,2.37,553445006,1d22f121-b5c5-432f-9221-5d9e517d2f83
1462288,2020-01-13 04:35:52 UTC,view,5781944,1487580008145748965,,,5.37,538139609,c097a56b-9db5-4a28-92d4-c177bf8370e9
1462792,2020-01-13 04:45:51 UTC,view,5803081,1487580013858390233,,kapous,3.81,544473145,08f51945-6361-4bf5-a1d9-df52369f07ba
1462879,2020-01-13 04:47:13 UTC,cart,5772447,1602943681873052386,,grattol,4.76,502369061,48711221-8345-4a90-9c8b-e31d7e4a61d7
1463594,2020-01-13 04:59:05 UTC,remove_from_cart,5528034,1487580005553668971,,,9.52,576196738,97b77ee2-c692-e584-18ff-b3de19de983f
1463718,2020-01-13 05:00:57 UTC,remove_from_cart,5857342,1487580005134238553,,runail,2.78,564134369,41a7b932-c32f-43f7-8b6e-7f57f38c2c10
1463864,2020-01-13 05:03:40 UTC,purchase,5563800,1487580005595612013,,,3.0,500652338,770e0d06-ef91-4a65-9934-732d3e628ad4
1464657,2020-01-13 05:17:50 UTC,remove_from_cart,5894656,1487580005092295511,,,14.6,574831705,1b8da8b4-66ae-4e78-b032-74061a7d016f
1464783,2020-01-13 05:19:50 UTC,remove_from_cart,5726175,1487580005595612013,,,3.0,546710857,d155a9d6-23d1-43ca-b2c8-6e7cf40e5205
1464937,2020-01-13 05:22:27 UTC,cart,5870648,1487580006451250072,,airnails,1.59,549063420,5b66d5c8-6ba3-45b3-954b-e25ab4ded39c
1465643,2020-01-13 05:32:45 UTC,purchase,5812788,1487580008800059394,,masura,3.16,598014655,2df9492b-375a-4342-9c45-5c5a56af51a0
1465988,2020-01-13 05:37:07 UTC,view,5770290,1487580010100293687,,milv,3.17,584318140,44966db9-2115-49b7-8c98-f61e2f0e126e
1466910,2020-01-13 05:48:06 UTC,view,13497,1487580008657454075,,,2.86,600443360,de2684e8-0f17-4f48-bb9a-a7f863eb567e
1467366,2020-01-13 05:52:40 UTC,remove_from_cart,5812938,1487580012121948301,,kinetics,11.43,551541817,881461c7-3ccb-4f0e-8df2-3badebd71431
1467735,2020-01-13 05:57:09 UTC,remove_from_cart,5835041,1487580005268456287,,,7.46,555917407,08223d6a-ab00-4b57-93b8-f7f2f33a412b
1468384,2020-01-13 06:03:06 UTC,cart,5645117,1487580009286598681,,,0.87,585194699,ec9c8af7-a624-4a0f-b26b-08770fe95b17
1468488,2020-01-13 06:04:40 UTC,view,5550108,1487580005595612013,,,3.0,574729029,30cf308c-da89-4b8e-a532-1235470e7d6a
1468866,2020-01-13 06:08:09 UTC,cart,5838655,1783999072332415142,,,7.94,600450568,93245a96-cd6a-4078-88c7-83ca9c874f44
1469113,2020-01-13 06:10:56 UTC,remove_from_cart,5845347,1487580004916134735,,,5.22,578769343,8c38d4a9-fd53-4d97-bcf7-4e6c24201df1
1469676,2020-01-13 06:16:39 UTC,view,5824227,1487580013539623112,,,13.49,586075679,3e125935-3d6b-4ad8-8d98-5c5787cb82a9
1470357,2020-01-13 06:23:21 UTC,cart,5733062,1487580004832248652,,beautix,9.37,597017228,ac6c8237-00df-42b2-9449-98cfbb1ede4f
1470449,2020-01-13 06:24:14 UTC,view,59872,1487580013950664926,,masura,60.3,593454049,c02f4182-6a50-4ac1-8a81-d42c0ad32626
1470502,2020-01-13 06:24:42 UTC,cart,5766980,1487580013053083824,stationery.cartrige,italwax,1.98,599632365,26ff45db-44cf-4e0a-9331-9e23df288fc6
1471779,2020-01-13 06:37:48 UTC,view,5910961,1487580008246412266,,barex,16.22,600458443,38a0d1ca-44b1-45d9-8419-a925e39ae8a1
1472589,2020-01-13 06:45:22 UTC,remove_from_cart,5861116,1487580009605365797,,,0.27,476834263,5a651b9b-a86b-4c77-8c30-8395d8517729
1473040,2020-01-13 06:49:44 UTC,view,5869147,1783999063314661546,,cosmoprofi,7.94,481849439,002ca3b7-cca8-4938-be49-74210eefc62b
1473194,2020-01-13 06:51:29 UTC,view,5770029,1487580013841613016,,kapous,2.81,600464968,5bcc2c3e-3877-43a1-8fde-4928374ff066
1473361,2020-01-13 06:53:23 UTC,view,5841316,2151191071118328683,,irisk,2.7,493837641,2977f1ea-faee-4fed-abfe-83b1817ef998
1474177,2020-01-13 07:01:19 UTC,cart,5875389,2084144451428549153,,,2.05,232807430,e771efdb-c904-45d7-b704-efc69e5c621e
